split,sample_index,cyclone_id,t_zero,input_start,input_end,target_start,target_end,leakage_detected,reason
train,741,2016138N10081,2016-05-19 12:00:00,2016-05-18 12:00:00,2016-05-19 12:00:00,2016-05-19 18:00:00,2016-05-20 12:00:00,False,none
train,742,2016138N10081,2016-05-19 15:00:00,2016-05-18 15:00:00,2016-05-19 15:00:00,2016-05-19 21:00:00,2016-05-20 15:00:00,False,none
train,743,2016138N10081,2016-05-19 18:00:00,2016-05-18 18:00:00,2016-05-19 18:00:00,2016-05-20 00:00:00,2016-05-20 18:00:00,False,none
train,744,2016138N10081,2016-05-19 21:00:00,2016-05-18 21:00:00,2016-05-19 21:00:00,2016-05-20 03:00:00,2016-05-20 21:00:00,False,none
train,745,2016138N10081,2016-05-20 00:00:00,2016-05-19 00:00:00,2016-05-20 00:00:00,2016-05-20 06:00:00,2016-05-21 00:00:00,False,none
train,746,2016138N10081,2016-05-20 03:00:00,2016-05-19 03:00:00,2016-05-20 03:00:00,2016-05-20 09:00:00,2016-05-21 03:00:00,False,none
train,747,2016138N10081,2016-05-20 06:00:00,2016-05-19 06:00:00,2016-05-20 06:00:00,2016-05-20 12:00:00,2016-05-21 06:00:00,False,none
train,748,2016138N10081,2016-05-20 09:00:00,2016-05-19 09:00:00,2016-05-20 09:00:00,2016-05-20 15:00:00,2016-05-21 09:00:00,False,none
train,749,2016138N10081,2016-05-20 12:00:00,2016-05-19 12:00:00,2016-05-20 12:00:00,2016-05-20 18:00:00,2016-05-21 12:00:00,False,none
train,750,2016138N10081,2016-05-20 15:00:00,2016-05-19 15:00:00,2016-05-20 15:00:00,2016-05-20 21:00:00,2016-05-21 15:00:00,False,none
train,751,2016138N10081,2016-05-20 18:00:00,2016-05-19 18:00:00,2016-05-20 18:00:00,2016-05-21 00:00:00,2016-05-21 18:00:00,False,none
train,752,2016138N10081,2016-05-20 21:00:00,2016-05-19 21:00:00,2016-05-20 21:00:00,2016-05-21 03:00:00,2016-05-21 21:00:00,False,none
train,753,2016138N10081,2016-05-21 00:00:00,2016-05-20 00:00:00,2016-05-21 00:00:00,2016-05-21 06:00:00,2016-05-22 00:00:00,False,none
train,754,2016178N22068,2016-06-27 06:00:00,2016-06-26 06:00:00,2016-06-27 06:00:00,2016-06-27 12:00:00,2016-06-28 06:00:00,False,none
train,755,2016178N22068,2016-06-27 09:00:00,2016-06-26 09:00:00,2016-06-27 09:00:00,2016-06-27 15:00:00,2016-06-28 09:00:00,False,none
train,756,2016178N22068,2016-06-27 12:00:00,2016-06-26 12:00:00,2016-06-27 12:00:00,2016-06-27 18:00:00,2016-06-28 12:00:00,False,none
train,757,2016178N22068,2016-06-27 15:00:00,2016-06-26 15:00:00,2016-06-27 15:00:00,2016-06-27 21:00:00,2016-06-28 15:00:00,False,none
train,758,2016178N22068,2016-06-27 18:00:00,2016-06-26 18:00:00,2016-06-27 18:00:00,2016-06-28 00:00:00,2016-06-28 18:00:00,False,none
train,759,2016178N22068,2016-06-27 21:00:00,2016-06-26 21:00:00,2016-06-27 21:00:00,2016-06-28 03:00:00,2016-06-28 21:00:00,False,none
train,760,2016178N22068,2016-06-28 00:00:00,2016-06-27 00:00:00,2016-06-28 00:00:00,2016-06-28 06:00:00,2016-06-29 00:00:00,False,none
train,761,2016230N21089,2016-08-17 12:00:00,2016-08-16 12:00:00,2016-08-17 12:00:00,2016-08-17 18:00:00,2016-08-18 12:00:00,False,none
train,762,2016230N21089,2016-08-17 15:00:00,2016-08-16 15:00:00,2016-08-17 15:00:00,2016-08-17 21:00:00,2016-08-18 15:00:00,False,none
train,763,2016230N21089,2016-08-17 18:00:00,2016-08-16 18:00:00,2016-08-17 18:00:00,2016-08-18 00:00:00,2016-08-18 18:00:00,False,none
train,764,2016230N21089,2016-08-17 21:00:00,2016-08-16 21:00:00,2016-08-17 21:00:00,2016-08-18 03:00:00,2016-08-18 21:00:00,False,none
train,765,2016230N21089,2016-08-18 00:00:00,2016-08-17 00:00:00,2016-08-18 00:00:00,2016-08-18 06:00:00,2016-08-19 00:00:00,False,none
train,766,2016230N21089,2016-08-18 03:00:00,2016-08-17 03:00:00,2016-08-18 03:00:00,2016-08-18 09:00:00,2016-08-19 03:00:00,False,none
train,767,2016230N21089,2016-08-18 06:00:00,2016-08-17 06:00:00,2016-08-18 06:00:00,2016-08-18 12:00:00,2016-08-19 06:00:00,False,none
train,768,2016230N21089,2016-08-18 09:00:00,2016-08-17 09:00:00,2016-08-18 09:00:00,2016-08-18 15:00:00,2016-08-19 09:00:00,False,none
train,769,2016230N21089,2016-08-18 12:00:00,2016-08-17 12:00:00,2016-08-18 12:00:00,2016-08-18 18:00:00,2016-08-19 12:00:00,False,none
train,770,2016230N21089,2016-08-18 15:00:00,2016-08-17 15:00:00,2016-08-18 15:00:00,2016-08-18 21:00:00,2016-08-19 15:00:00,False,none
train,771,2016230N21089,2016-08-18 18:00:00,2016-08-17 18:00:00,2016-08-18 18:00:00,2016-08-19 00:00:00,2016-08-19 18:00:00,False,none
train,772,2016230N21089,2016-08-18 21:00:00,2016-08-17 21:00:00,2016-08-18 21:00:00,2016-08-19 03:00:00,2016-08-19 21:00:00,False,none
train,773,2016230N21089,2016-08-19 00:00:00,2016-08-18 00:00:00,2016-08-19 00:00:00,2016-08-19 06:00:00,2016-08-20 00:00:00,False,none
train,774,2016230N21089,2016-08-19 03:00:00,2016-08-18 03:00:00,2016-08-19 03:00:00,2016-08-19 09:00:00,2016-08-20 03:00:00,False,none
train,775,2016230N21089,2016-08-19 06:00:00,2016-08-18 06:00:00,2016-08-19 06:00:00,2016-08-19 12:00:00,2016-08-20 06:00:00,False,none
train,776,2016230N21089,2016-08-19 09:00:00,2016-08-18 09:00:00,2016-08-19 09:00:00,2016-08-19 15:00:00,2016-08-20 09:00:00,False,none
train,777,2016230N21089,2016-08-19 12:00:00,2016-08-18 12:00:00,2016-08-19 12:00:00,2016-08-19 18:00:00,2016-08-20 12:00:00,False,none
train,778,2016230N21089,2016-08-19 15:00:00,2016-08-18 15:00:00,2016-08-19 15:00:00,2016-08-19 21:00:00,2016-08-20 15:00:00,False,none
train,779,2016230N21089,2016-08-19 18:00:00,2016-08-18 18:00:00,2016-08-19 18:00:00,2016-08-20 00:00:00,2016-08-20 18:00:00,False,none
train,780,2016295N13089,2016-10-22 00:00:00,2016-10-21 00:00:00,2016-10-22 00:00:00,2016-10-22 06:00:00,2016-10-23 00:00:00,False,none
train,781,2016295N13089,2016-10-22 03:00:00,2016-10-21 03:00:00,2016-10-22 03:00:00,2016-10-22 09:00:00,2016-10-23 03:00:00,False,none
train,782,2016295N13089,2016-10-22 06:00:00,2016-10-21 06:00:00,2016-10-22 06:00:00,2016-10-22 12:00:00,2016-10-23 06:00:00,False,none
train,783,2016295N13089,2016-10-22 09:00:00,2016-10-21 09:00:00,2016-10-22 09:00:00,2016-10-22 15:00:00,2016-10-23 09:00:00,False,none
train,784,2016295N13089,2016-10-22 12:00:00,2016-10-21 12:00:00,2016-10-22 12:00:00,2016-10-22 18:00:00,2016-10-23 12:00:00,False,none
train,785,2016295N13089,2016-10-22 15:00:00,2016-10-21 15:00:00,2016-10-22 15:00:00,2016-10-22 21:00:00,2016-10-23 15:00:00,False,none
train,786,2016295N13089,2016-10-22 18:00:00,2016-10-21 18:00:00,2016-10-22 18:00:00,2016-10-23 00:00:00,2016-10-23 18:00:00,False,none
train,787,2016295N13089,2016-10-22 21:00:00,2016-10-21 21:00:00,2016-10-22 21:00:00,2016-10-23 03:00:00,2016-10-23 21:00:00,False,none
train,788,2016295N13089,2016-10-23 00:00:00,2016-10-22 00:00:00,2016-10-23 00:00:00,2016-10-23 06:00:00,2016-10-24 00:00:00,False,none
train,789,2016295N13089,2016-10-23 03:00:00,2016-10-22 03:00:00,2016-10-23 03:00:00,2016-10-23 09:00:00,2016-10-24 03:00:00,False,none
train,790,2016295N13089,2016-10-23 06:00:00,2016-10-22 06:00:00,2016-10-23 06:00:00,2016-10-23 12:00:00,2016-10-24 06:00:00,False,none
train,791,2016295N13089,2016-10-23 09:00:00,2016-10-22 09:00:00,2016-10-23 09:00:00,2016-10-23 15:00:00,2016-10-24 09:00:00,False,none
train,792,2016295N13089,2016-10-23 12:00:00,2016-10-22 12:00:00,2016-10-23 12:00:00,2016-10-23 18:00:00,2016-10-24 12:00:00,False,none
train,793,2016295N13089,2016-10-23 15:00:00,2016-10-22 15:00:00,2016-10-23 15:00:00,2016-10-23 21:00:00,2016-10-24 15:00:00,False,none
train,794,2016295N13089,2016-10-23 18:00:00,2016-10-22 18:00:00,2016-10-23 18:00:00,2016-10-24 00:00:00,2016-10-24 18:00:00,False,none
train,795,2016295N13089,2016-10-23 21:00:00,2016-10-22 21:00:00,2016-10-23 21:00:00,2016-10-24 03:00:00,2016-10-24 21:00:00,False,none
train,796,2016295N13089,2016-10-24 00:00:00,2016-10-23 00:00:00,2016-10-24 00:00:00,2016-10-24 06:00:00,2016-10-25 00:00:00,False,none
train,797,2016295N13089,2016-10-24 03:00:00,2016-10-23 03:00:00,2016-10-24 03:00:00,2016-10-24 09:00:00,2016-10-25 03:00:00,False,none
train,798,2016295N13089,2016-10-24 06:00:00,2016-10-23 06:00:00,2016-10-24 06:00:00,2016-10-24 12:00:00,2016-10-25 06:00:00,False,none
train,799,2016295N13089,2016-10-24 09:00:00,2016-10-23 09:00:00,2016-10-24 09:00:00,2016-10-24 15:00:00,2016-10-25 09:00:00,False,none
train,800,2016295N13089,2016-10-24 12:00:00,2016-10-23 12:00:00,2016-10-24 12:00:00,2016-10-24 18:00:00,2016-10-25 12:00:00,False,none
train,801,2016295N13089,2016-10-24 15:00:00,2016-10-23 15:00:00,2016-10-24 15:00:00,2016-10-24 21:00:00,2016-10-25 15:00:00,False,none
train,802,2016295N13089,2016-10-24 18:00:00,2016-10-23 18:00:00,2016-10-24 18:00:00,2016-10-25 00:00:00,2016-10-25 18:00:00,False,none
train,803,2016295N13089,2016-10-24 21:00:00,2016-10-23 21:00:00,2016-10-24 21:00:00,2016-10-25 03:00:00,2016-10-25 21:00:00,False,none
train,804,2016295N13089,2016-10-25 00:00:00,2016-10-24 00:00:00,2016-10-25 00:00:00,2016-10-25 06:00:00,2016-10-26 00:00:00,False,none
train,805,2016295N13089,2016-10-25 03:00:00,2016-10-24 03:00:00,2016-10-25 03:00:00,2016-10-25 09:00:00,2016-10-26 03:00:00,False,none
train,806,2016295N13089,2016-10-25 06:00:00,2016-10-24 06:00:00,2016-10-25 06:00:00,2016-10-25 12:00:00,2016-10-26 06:00:00,False,none
train,807,2016295N13089,2016-10-25 09:00:00,2016-10-24 09:00:00,2016-10-25 09:00:00,2016-10-25 15:00:00,2016-10-26 09:00:00,False,none
train,808,2016295N13089,2016-10-25 12:00:00,2016-10-24 12:00:00,2016-10-25 12:00:00,2016-10-25 18:00:00,2016-10-26 12:00:00,False,none
train,809,2016295N13089,2016-10-25 15:00:00,2016-10-24 15:00:00,2016-10-25 15:00:00,2016-10-25 21:00:00,2016-10-26 15:00:00,False,none
train,810,2016295N13089,2016-10-25 18:00:00,2016-10-24 18:00:00,2016-10-25 18:00:00,2016-10-26 00:00:00,2016-10-26 18:00:00,False,none
train,811,2016295N13089,2016-10-25 21:00:00,2016-10-24 21:00:00,2016-10-25 21:00:00,2016-10-26 03:00:00,2016-10-26 21:00:00,False,none
train,812,2016295N13089,2016-10-26 00:00:00,2016-10-25 00:00:00,2016-10-26 00:00:00,2016-10-26 06:00:00,2016-10-27 00:00:00,False,none
train,813,2016295N13089,2016-10-26 03:00:00,2016-10-25 03:00:00,2016-10-26 03:00:00,2016-10-26 09:00:00,2016-10-27 03:00:00,False,none
train,814,2016295N13089,2016-10-26 06:00:00,2016-10-25 06:00:00,2016-10-26 06:00:00,2016-10-26 12:00:00,2016-10-27 06:00:00,False,none
train,815,2016295N13089,2016-10-26 09:00:00,2016-10-25 09:00:00,2016-10-26 09:00:00,2016-10-26 15:00:00,2016-10-27 09:00:00,False,none
train,816,2016295N13089,2016-10-26 12:00:00,2016-10-25 12:00:00,2016-10-26 12:00:00,2016-10-26 18:00:00,2016-10-27 12:00:00,False,none
train,817,2016295N13089,2016-10-26 15:00:00,2016-10-25 15:00:00,2016-10-26 15:00:00,2016-10-26 21:00:00,2016-10-27 15:00:00,False,none
train,818,2016295N13089,2016-10-26 18:00:00,2016-10-25 18:00:00,2016-10-26 18:00:00,2016-10-27 00:00:00,2016-10-27 18:00:00,False,none
train,819,2016295N13089,2016-10-26 21:00:00,2016-10-25 21:00:00,2016-10-26 21:00:00,2016-10-27 03:00:00,2016-10-27 21:00:00,False,none
train,820,2016295N13089,2016-10-27 00:00:00,2016-10-26 00:00:00,2016-10-27 00:00:00,2016-10-27 06:00:00,2016-10-28 00:00:00,False,none
train,821,2016295N13089,2016-10-27 03:00:00,2016-10-26 03:00:00,2016-10-27 03:00:00,2016-10-27 09:00:00,2016-10-28 03:00:00,False,none
train,822,2016295N13089,2016-10-27 06:00:00,2016-10-26 06:00:00,2016-10-27 06:00:00,2016-10-27 12:00:00,2016-10-28 06:00:00,False,none
train,823,2016295N13089,2016-10-27 09:00:00,2016-10-26 09:00:00,2016-10-27 09:00:00,2016-10-27 15:00:00,2016-10-28 09:00:00,False,none
train,824,2016295N13089,2016-10-27 12:00:00,2016-10-26 12:00:00,2016-10-27 12:00:00,2016-10-27 18:00:00,2016-10-28 12:00:00,False,none
train,825,2016295N13089,2016-10-27 15:00:00,2016-10-26 15:00:00,2016-10-27 15:00:00,2016-10-27 21:00:00,2016-10-28 15:00:00,False,none
train,826,2016295N13089,2016-10-27 18:00:00,2016-10-26 18:00:00,2016-10-27 18:00:00,2016-10-28 00:00:00,2016-10-28 18:00:00,False,none
train,827,2016295N13089,2016-10-27 21:00:00,2016-10-26 21:00:00,2016-10-27 21:00:00,2016-10-28 03:00:00,2016-10-28 21:00:00,False,none
train,828,2016295N13089,2016-10-28 00:00:00,2016-10-27 00:00:00,2016-10-28 00:00:00,2016-10-28 06:00:00,2016-10-29 00:00:00,False,none
train,829,2016295N13089,2016-10-28 03:00:00,2016-10-27 03:00:00,2016-10-28 03:00:00,2016-10-28 09:00:00,2016-10-29 03:00:00,False,none
train,830,2016295N13089,2016-10-28 06:00:00,2016-10-27 06:00:00,2016-10-28 06:00:00,2016-10-28 12:00:00,2016-10-29 06:00:00,False,none
train,831,2016308N13088,2016-11-03 18:00:00,2016-11-02 18:00:00,2016-11-03 18:00:00,2016-11-04 00:00:00,2016-11-04 18:00:00,False,none
train,832,2016308N13088,2016-11-03 21:00:00,2016-11-02 21:00:00,2016-11-03 21:00:00,2016-11-04 03:00:00,2016-11-04 21:00:00,False,none
train,833,2016308N13088,2016-11-04 00:00:00,2016-11-03 00:00:00,2016-11-04 00:00:00,2016-11-04 06:00:00,2016-11-05 00:00:00,False,none
train,834,2016308N13088,2016-11-04 03:00:00,2016-11-03 03:00:00,2016-11-04 03:00:00,2016-11-04 09:00:00,2016-11-05 03:00:00,False,none
train,835,2016308N13088,2016-11-04 06:00:00,2016-11-03 06:00:00,2016-11-04 06:00:00,2016-11-04 12:00:00,2016-11-05 06:00:00,False,none
train,836,2016308N13088,2016-11-04 09:00:00,2016-11-03 09:00:00,2016-11-04 09:00:00,2016-11-04 15:00:00,2016-11-05 09:00:00,False,none
train,837,2016308N13088,2016-11-04 12:00:00,2016-11-03 12:00:00,2016-11-04 12:00:00,2016-11-04 18:00:00,2016-11-05 12:00:00,False,none
train,838,2016308N13088,2016-11-04 15:00:00,2016-11-03 15:00:00,2016-11-04 15:00:00,2016-11-04 21:00:00,2016-11-05 15:00:00,False,none
train,839,2016308N13088,2016-11-04 18:00:00,2016-11-03 18:00:00,2016-11-04 18:00:00,2016-11-05 00:00:00,2016-11-05 18:00:00,False,none
train,840,2016308N13088,2016-11-04 21:00:00,2016-11-03 21:00:00,2016-11-04 21:00:00,2016-11-05 03:00:00,2016-11-05 21:00:00,False,none
train,841,2016308N13088,2016-11-05 00:00:00,2016-11-04 00:00:00,2016-11-05 00:00:00,2016-11-05 06:00:00,2016-11-06 00:00:00,False,none
train,842,2016308N13088,2016-11-05 03:00:00,2016-11-04 03:00:00,2016-11-05 03:00:00,2016-11-05 09:00:00,2016-11-06 03:00:00,False,none
train,843,2016308N13088,2016-11-05 06:00:00,2016-11-04 06:00:00,2016-11-05 06:00:00,2016-11-05 12:00:00,2016-11-06 06:00:00,False,none
train,844,2016308N13088,2016-11-05 09:00:00,2016-11-04 09:00:00,2016-11-05 09:00:00,2016-11-05 15:00:00,2016-11-06 09:00:00,False,none
train,845,2016335N07088,2016-11-30 12:00:00,2016-11-29 12:00:00,2016-11-30 12:00:00,2016-11-30 18:00:00,2016-12-01 12:00:00,False,none
train,846,2016335N07088,2016-11-30 15:00:00,2016-11-29 15:00:00,2016-11-30 15:00:00,2016-11-30 21:00:00,2016-12-01 15:00:00,False,none
train,847,2016335N07088,2016-11-30 18:00:00,2016-11-29 18:00:00,2016-11-30 18:00:00,2016-12-01 00:00:00,2016-12-01 18:00:00,False,none
train,848,2016335N07088,2016-11-30 21:00:00,2016-11-29 21:00:00,2016-11-30 21:00:00,2016-12-01 03:00:00,2016-12-01 21:00:00,False,none
train,849,2016335N07088,2016-12-01 00:00:00,2016-11-30 00:00:00,2016-12-01 00:00:00,2016-12-01 06:00:00,2016-12-02 00:00:00,False,none
train,850,2016335N07088,2016-12-01 03:00:00,2016-11-30 03:00:00,2016-12-01 03:00:00,2016-12-01 09:00:00,2016-12-02 03:00:00,False,none
train,851,2016335N07088,2016-12-01 06:00:00,2016-11-30 06:00:00,2016-12-01 06:00:00,2016-12-01 12:00:00,2016-12-02 06:00:00,False,none
train,852,2017147N14087,2017-05-28 06:00:00,2017-05-27 06:00:00,2017-05-28 06:00:00,2017-05-28 12:00:00,2017-05-29 06:00:00,False,none
train,853,2017147N14087,2017-05-28 09:00:00,2017-05-27 09:00:00,2017-05-28 09:00:00,2017-05-28 15:00:00,2017-05-29 09:00:00,False,none
train,854,2017147N14087,2017-05-28 12:00:00,2017-05-27 12:00:00,2017-05-28 12:00:00,2017-05-28 18:00:00,2017-05-29 12:00:00,False,none
train,855,2017147N14087,2017-05-28 15:00:00,2017-05-27 15:00:00,2017-05-28 15:00:00,2017-05-28 21:00:00,2017-05-29 15:00:00,False,none
train,856,2017147N14087,2017-05-28 18:00:00,2017-05-27 18:00:00,2017-05-28 18:00:00,2017-05-29 00:00:00,2017-05-29 18:00:00,False,none
train,857,2017147N14087,2017-05-28 21:00:00,2017-05-27 21:00:00,2017-05-28 21:00:00,2017-05-29 03:00:00,2017-05-29 21:00:00,False,none
train,858,2017147N14087,2017-05-29 00:00:00,2017-05-28 00:00:00,2017-05-29 00:00:00,2017-05-29 06:00:00,2017-05-30 00:00:00,False,none
train,859,2017147N14087,2017-05-29 03:00:00,2017-05-28 03:00:00,2017-05-29 03:00:00,2017-05-29 09:00:00,2017-05-30 03:00:00,False,none
train,860,2017147N14087,2017-05-29 06:00:00,2017-05-28 06:00:00,2017-05-29 06:00:00,2017-05-29 12:00:00,2017-05-30 06:00:00,False,none
train,861,2017147N14087,2017-05-29 09:00:00,2017-05-28 09:00:00,2017-05-29 09:00:00,2017-05-29 15:00:00,2017-05-30 09:00:00,False,none
train,862,2017147N14087,2017-05-29 12:00:00,2017-05-28 12:00:00,2017-05-29 12:00:00,2017-05-29 18:00:00,2017-05-30 12:00:00,False,none
train,863,2017147N14087,2017-05-29 15:00:00,2017-05-28 15:00:00,2017-05-29 15:00:00,2017-05-29 21:00:00,2017-05-30 15:00:00,False,none
train,864,2017147N14087,2017-05-29 18:00:00,2017-05-28 18:00:00,2017-05-29 18:00:00,2017-05-30 00:00:00,2017-05-30 18:00:00,False,none
train,865,2017319N15083,2017-11-16 03:00:00,2017-11-15 03:00:00,2017-11-16 03:00:00,2017-11-16 09:00:00,2017-11-17 03:00:00,False,none
train,866,2017340N09089,2017-12-07 03:00:00,2017-12-06 03:00:00,2017-12-07 03:00:00,2017-12-07 09:00:00,2017-12-08 03:00:00,False,none
train,867,2017340N09089,2017-12-07 06:00:00,2017-12-06 06:00:00,2017-12-07 06:00:00,2017-12-07 12:00:00,2017-12-08 06:00:00,False,none
train,868,2017340N09089,2017-12-07 09:00:00,2017-12-06 09:00:00,2017-12-07 09:00:00,2017-12-07 15:00:00,2017-12-08 09:00:00,False,none
train,869,2017340N09089,2017-12-07 12:00:00,2017-12-06 12:00:00,2017-12-07 12:00:00,2017-12-07 18:00:00,2017-12-08 12:00:00,False,none
train,870,2017340N09089,2017-12-07 15:00:00,2017-12-06 15:00:00,2017-12-07 15:00:00,2017-12-07 21:00:00,2017-12-08 15:00:00,False,none
train,871,2017340N09089,2017-12-07 18:00:00,2017-12-06 18:00:00,2017-12-07 18:00:00,2017-12-08 00:00:00,2017-12-08 18:00:00,False,none
train,872,2017340N09089,2017-12-07 21:00:00,2017-12-06 21:00:00,2017-12-07 21:00:00,2017-12-08 03:00:00,2017-12-08 21:00:00,False,none
train,873,2017340N09089,2017-12-08 00:00:00,2017-12-07 00:00:00,2017-12-08 00:00:00,2017-12-08 06:00:00,2017-12-09 00:00:00,False,none
train,874,2017340N09089,2017-12-08 03:00:00,2017-12-07 03:00:00,2017-12-08 03:00:00,2017-12-08 09:00:00,2017-12-09 03:00:00,False,none
train,875,2017340N09089,2017-12-08 06:00:00,2017-12-07 06:00:00,2017-12-08 06:00:00,2017-12-08 12:00:00,2017-12-09 06:00:00,False,none
train,876,2017340N09089,2017-12-08 09:00:00,2017-12-07 09:00:00,2017-12-08 09:00:00,2017-12-08 15:00:00,2017-12-09 09:00:00,False,none
train,877,2017340N09089,2017-12-08 12:00:00,2017-12-07 12:00:00,2017-12-08 12:00:00,2017-12-08 18:00:00,2017-12-09 12:00:00,False,none
train,878,2017340N09089,2017-12-08 15:00:00,2017-12-07 15:00:00,2017-12-08 15:00:00,2017-12-08 21:00:00,2017-12-09 15:00:00,False,none
train,879,2017340N09089,2017-12-08 18:00:00,2017-12-07 18:00:00,2017-12-08 18:00:00,2017-12-09 00:00:00,2017-12-09 18:00:00,False,none
train,880,2017340N09089,2017-12-08 21:00:00,2017-12-07 21:00:00,2017-12-08 21:00:00,2017-12-09 03:00:00,2017-12-09 21:00:00,False,none
train,881,2017340N09089,2017-12-09 00:00:00,2017-12-08 00:00:00,2017-12-09 00:00:00,2017-12-09 06:00:00,2017-12-10 00:00:00,False,none
train,882,2017340N09089,2017-12-09 03:00:00,2017-12-08 03:00:00,2017-12-09 03:00:00,2017-12-09 09:00:00,2017-12-10 03:00:00,False,none
train,883,2017340N09089,2017-12-09 06:00:00,2017-12-08 06:00:00,2017-12-09 06:00:00,2017-12-09 12:00:00,2017-12-10 06:00:00,False,none
train,884,2018136N11054,2018-05-16 18:00:00,2018-05-15 18:00:00,2018-05-16 18:00:00,2018-05-17 00:00:00,2018-05-17 18:00:00,False,none
train,885,2018136N11054,2018-05-16 21:00:00,2018-05-15 21:00:00,2018-05-16 21:00:00,2018-05-17 03:00:00,2018-05-17 21:00:00,False,none
train,886,2018136N11054,2018-05-17 00:00:00,2018-05-16 00:00:00,2018-05-17 00:00:00,2018-05-17 06:00:00,2018-05-18 00:00:00,False,none
train,887,2018136N11054,2018-05-17 03:00:00,2018-05-16 03:00:00,2018-05-17 03:00:00,2018-05-17 09:00:00,2018-05-18 03:00:00,False,none
train,888,2018136N11054,2018-05-17 06:00:00,2018-05-16 06:00:00,2018-05-17 06:00:00,2018-05-17 12:00:00,2018-05-18 06:00:00,False,none
train,889,2018136N11054,2018-05-17 09:00:00,2018-05-16 09:00:00,2018-05-17 09:00:00,2018-05-17 15:00:00,2018-05-18 09:00:00,False,none
train,890,2018136N11054,2018-05-17 12:00:00,2018-05-16 12:00:00,2018-05-17 12:00:00,2018-05-17 18:00:00,2018-05-18 12:00:00,False,none
train,891,2018136N11054,2018-05-17 15:00:00,2018-05-16 15:00:00,2018-05-17 15:00:00,2018-05-17 21:00:00,2018-05-18 15:00:00,False,none
train,892,2018136N11054,2018-05-17 18:00:00,2018-05-16 18:00:00,2018-05-17 18:00:00,2018-05-18 00:00:00,2018-05-18 18:00:00,False,none
train,893,2018136N11054,2018-05-17 21:00:00,2018-05-16 21:00:00,2018-05-17 21:00:00,2018-05-18 03:00:00,2018-05-18 21:00:00,False,none
train,894,2018136N11054,2018-05-18 00:00:00,2018-05-17 00:00:00,2018-05-18 00:00:00,2018-05-18 06:00:00,2018-05-19 00:00:00,False,none
train,895,2018136N11054,2018-05-18 03:00:00,2018-05-17 03:00:00,2018-05-18 03:00:00,2018-05-18 09:00:00,2018-05-19 03:00:00,False,none
train,896,2018136N11054,2018-05-18 06:00:00,2018-05-17 06:00:00,2018-05-18 06:00:00,2018-05-18 12:00:00,2018-05-19 06:00:00,False,none
train,897,2018136N11054,2018-05-18 09:00:00,2018-05-17 09:00:00,2018-05-18 09:00:00,2018-05-18 15:00:00,2018-05-19 09:00:00,False,none
train,898,2018136N11054,2018-05-18 12:00:00,2018-05-17 12:00:00,2018-05-18 12:00:00,2018-05-18 18:00:00,2018-05-19 12:00:00,False,none
train,899,2018136N11054,2018-05-18 15:00:00,2018-05-17 15:00:00,2018-05-18 15:00:00,2018-05-18 21:00:00,2018-05-19 15:00:00,False,none
train,900,2018136N11054,2018-05-18 18:00:00,2018-05-17 18:00:00,2018-05-18 18:00:00,2018-05-19 00:00:00,2018-05-19 18:00:00,False,none
