sample_id,SID,input_start_time,input_end_time,target_6h_time,target_12h_time,target_24h_time
1578,1988327N06100,1988-11-21 21:00:00,1988-11-22 21:00:00,1988-11-23 03:00:00,1988-11-23 09:00:00,1988-11-23 21:00:00
1579,1988327N06100,1988-11-22 00:00:00,1988-11-23 00:00:00,1988-11-23 06:00:00,1988-11-23 12:00:00,1988-11-24 00:00:00
1580,1988327N06100,1988-11-22 03:00:00,1988-11-23 03:00:00,1988-11-23 09:00:00,1988-11-23 15:00:00,1988-11-24 03:00:00
1581,1988327N06100,1988-11-22 06:00:00,1988-11-23 06:00:00,1988-11-23 12:00:00,1988-11-23 18:00:00,1988-11-24 06:00:00
1582,1988327N06100,1988-11-22 09:00:00,1988-11-23 09:00:00,1988-11-23 15:00:00,1988-11-23 21:00:00,1988-11-24 09:00:00
1583,1988327N06100,1988-11-22 12:00:00,1988-11-23 12:00:00,1988-11-23 18:00:00,1988-11-24 00:00:00,1988-11-24 12:00:00
1584,1988327N06100,1988-11-22 15:00:00,1988-11-23 15:00:00,1988-11-23 21:00:00,1988-11-24 03:00:00,1988-11-24 15:00:00
1585,1988327N06100,1988-11-22 18:00:00,1988-11-23 18:00:00,1988-11-24 00:00:00,1988-11-24 06:00:00,1988-11-24 18:00:00
1586,1988327N06100,1988-11-22 21:00:00,1988-11-23 21:00:00,1988-11-24 03:00:00,1988-11-24 09:00:00,1988-11-24 21:00:00
1587,1988327N06100,1988-11-23 00:00:00,1988-11-24 00:00:00,1988-11-24 06:00:00,1988-11-24 12:00:00,1988-11-25 00:00:00
1588,1988327N06100,1988-11-23 03:00:00,1988-11-24 03:00:00,1988-11-24 09:00:00,1988-11-24 15:00:00,1988-11-25 03:00:00
1589,1988327N06100,1988-11-23 06:00:00,1988-11-24 06:00:00,1988-11-24 12:00:00,1988-11-24 18:00:00,1988-11-25 06:00:00
1590,1988327N06100,1988-11-23 09:00:00,1988-11-24 09:00:00,1988-11-24 15:00:00,1988-11-24 21:00:00,1988-11-25 09:00:00
1591,1988327N06100,1988-11-23 12:00:00,1988-11-24 12:00:00,1988-11-24 18:00:00,1988-11-25 00:00:00,1988-11-25 12:00:00
1592,1988327N06100,1988-11-23 15:00:00,1988-11-24 15:00:00,1988-11-24 21:00:00,1988-11-25 03:00:00,1988-11-25 15:00:00
1593,1988327N06100,1988-11-23 18:00:00,1988-11-24 18:00:00,1988-11-25 00:00:00,1988-11-25 06:00:00,1988-11-25 18:00:00
1594,1988327N06100,1988-11-23 21:00:00,1988-11-24 21:00:00,1988-11-25 03:00:00,1988-11-25 09:00:00,1988-11-25 21:00:00
1595,1988327N06100,1988-11-24 00:00:00,1988-11-25 00:00:00,1988-11-25 06:00:00,1988-11-25 12:00:00,1988-11-26 00:00:00
1596,1988327N06100,1988-11-24 03:00:00,1988-11-25 03:00:00,1988-11-25 09:00:00,1988-11-25 15:00:00,1988-11-26 03:00:00
1597,1988327N06100,1988-11-24 06:00:00,1988-11-25 06:00:00,1988-11-25 12:00:00,1988-11-25 18:00:00,1988-11-26 06:00:00
1598,1988327N06100,1988-11-24 09:00:00,1988-11-25 09:00:00,1988-11-25 15:00:00,1988-11-25 21:00:00,1988-11-26 09:00:00
1599,1988327N06100,1988-11-24 12:00:00,1988-11-25 12:00:00,1988-11-25 18:00:00,1988-11-26 00:00:00,1988-11-26 12:00:00
1600,1988327N06100,1988-11-24 15:00:00,1988-11-25 15:00:00,1988-11-25 21:00:00,1988-11-26 03:00:00,1988-11-26 15:00:00
1601,1988327N06100,1988-11-24 18:00:00,1988-11-25 18:00:00,1988-11-26 00:00:00,1988-11-26 06:00:00,1988-11-26 18:00:00
1602,1988327N06100,1988-11-24 21:00:00,1988-11-25 21:00:00,1988-11-26 03:00:00,1988-11-26 09:00:00,1988-11-26 21:00:00
1603,1988327N06100,1988-11-25 00:00:00,1988-11-26 00:00:00,1988-11-26 06:00:00,1988-11-26 12:00:00,1988-11-27 00:00:00
1604,1988327N06100,1988-11-25 03:00:00,1988-11-26 03:00:00,1988-11-26 09:00:00,1988-11-26 15:00:00,1988-11-27 03:00:00
1605,1988327N06100,1988-11-25 06:00:00,1988-11-26 06:00:00,1988-11-26 12:00:00,1988-11-26 18:00:00,1988-11-27 06:00:00
1606,1988327N06100,1988-11-25 09:00:00,1988-11-26 09:00:00,1988-11-26 15:00:00,1988-11-26 21:00:00,1988-11-27 09:00:00
1607,1988327N06100,1988-11-25 12:00:00,1988-11-26 12:00:00,1988-11-26 18:00:00,1988-11-27 00:00:00,1988-11-27 12:00:00
1608,1988327N06100,1988-11-25 15:00:00,1988-11-26 15:00:00,1988-11-26 21:00:00,1988-11-27 03:00:00,1988-11-27 15:00:00
1609,1988327N06100,1988-11-25 18:00:00,1988-11-26 18:00:00,1988-11-27 00:00:00,1988-11-27 06:00:00,1988-11-27 18:00:00
1610,1988327N06100,1988-11-25 21:00:00,1988-11-26 21:00:00,1988-11-27 03:00:00,1988-11-27 09:00:00,1988-11-27 21:00:00
1611,1988327N06100,1988-11-26 00:00:00,1988-11-27 00:00:00,1988-11-27 06:00:00,1988-11-27 12:00:00,1988-11-28 00:00:00
1612,1988327N06100,1988-11-26 03:00:00,1988-11-27 03:00:00,1988-11-27 09:00:00,1988-11-27 15:00:00,1988-11-28 03:00:00
1613,1988327N06100,1988-11-26 06:00:00,1988-11-27 06:00:00,1988-11-27 12:00:00,1988-11-27 18:00:00,1988-11-28 06:00:00
1614,1988327N06100,1988-11-26 09:00:00,1988-11-27 09:00:00,1988-11-27 15:00:00,1988-11-27 21:00:00,1988-11-28 09:00:00
1615,1988327N06100,1988-11-26 12:00:00,1988-11-27 12:00:00,1988-11-27 18:00:00,1988-11-28 00:00:00,1988-11-28 12:00:00
1616,1988327N06100,1988-11-26 15:00:00,1988-11-27 15:00:00,1988-11-27 21:00:00,1988-11-28 03:00:00,1988-11-28 15:00:00
1617,1988327N06100,1988-11-26 18:00:00,1988-11-27 18:00:00,1988-11-28 00:00:00,1988-11-28 06:00:00,1988-11-28 18:00:00
1618,1988327N06100,1988-11-26 21:00:00,1988-11-27 21:00:00,1988-11-28 03:00:00,1988-11-28 09:00:00,1988-11-28 21:00:00
1619,1988327N06100,1988-11-27 00:00:00,1988-11-28 00:00:00,1988-11-28 06:00:00,1988-11-28 12:00:00,1988-11-29 00:00:00
1620,1988327N06100,1988-11-27 03:00:00,1988-11-28 03:00:00,1988-11-28 09:00:00,1988-11-28 15:00:00,1988-11-29 03:00:00
1621,1988327N06100,1988-11-27 06:00:00,1988-11-28 06:00:00,1988-11-28 12:00:00,1988-11-28 18:00:00,1988-11-29 06:00:00
1622,1988327N06100,1988-11-27 09:00:00,1988-11-28 09:00:00,1988-11-28 15:00:00,1988-11-28 21:00:00,1988-11-29 09:00:00
1623,1988327N06100,1988-11-27 12:00:00,1988-11-28 12:00:00,1988-11-28 18:00:00,1988-11-29 00:00:00,1988-11-29 12:00:00
1624,1988327N06100,1988-11-27 15:00:00,1988-11-28 15:00:00,1988-11-28 21:00:00,1988-11-29 03:00:00,1988-11-29 15:00:00
1625,1988327N06100,1988-11-27 18:00:00,1988-11-28 18:00:00,1988-11-29 00:00:00,1988-11-29 06:00:00,1988-11-29 18:00:00
1626,1988341N08090,1988-12-06 06:00:00,1988-12-07 06:00:00,1988-12-07 12:00:00,1988-12-07 18:00:00,1988-12-08 06:00:00
1627,1988341N08090,1988-12-06 09:00:00,1988-12-07 09:00:00,1988-12-07 15:00:00,1988-12-07 21:00:00,1988-12-08 09:00:00
1628,1988341N08090,1988-12-06 12:00:00,1988-12-07 12:00:00,1988-12-07 18:00:00,1988-12-08 00:00:00,1988-12-08 12:00:00
1629,1988341N08090,1988-12-06 15:00:00,1988-12-07 15:00:00,1988-12-07 21:00:00,1988-12-08 03:00:00,1988-12-08 15:00:00
1630,1988341N08090,1988-12-06 18:00:00,1988-12-07 18:00:00,1988-12-08 00:00:00,1988-12-08 06:00:00,1988-12-08 18:00:00
1631,1989143N17090,1989-05-23 00:00:00,1989-05-24 00:00:00,1989-05-24 06:00:00,1989-05-24 12:00:00,1989-05-25 00:00:00
1632,1989143N17090,1989-05-23 03:00:00,1989-05-24 03:00:00,1989-05-24 09:00:00,1989-05-24 15:00:00,1989-05-25 03:00:00
1633,1989143N17090,1989-05-23 06:00:00,1989-05-24 06:00:00,1989-05-24 12:00:00,1989-05-24 18:00:00,1989-05-25 06:00:00
1634,1989143N17090,1989-05-23 09:00:00,1989-05-24 09:00:00,1989-05-24 15:00:00,1989-05-24 21:00:00,1989-05-25 09:00:00
1635,1989143N17090,1989-05-23 12:00:00,1989-05-24 12:00:00,1989-05-24 18:00:00,1989-05-25 00:00:00,1989-05-25 12:00:00
1636,1989143N17090,1989-05-23 15:00:00,1989-05-24 15:00:00,1989-05-24 21:00:00,1989-05-25 03:00:00,1989-05-25 15:00:00
1637,1989143N17090,1989-05-23 18:00:00,1989-05-24 18:00:00,1989-05-25 00:00:00,1989-05-25 06:00:00,1989-05-25 18:00:00
1638,1989143N17090,1989-05-23 21:00:00,1989-05-24 21:00:00,1989-05-25 03:00:00,1989-05-25 09:00:00,1989-05-25 21:00:00
1639,1989143N17090,1989-05-24 00:00:00,1989-05-25 00:00:00,1989-05-25 06:00:00,1989-05-25 12:00:00,1989-05-26 00:00:00
1640,1989143N17090,1989-05-24 03:00:00,1989-05-25 03:00:00,1989-05-25 09:00:00,1989-05-25 15:00:00,1989-05-26 03:00:00
1641,1989143N17090,1989-05-24 06:00:00,1989-05-25 06:00:00,1989-05-25 12:00:00,1989-05-25 18:00:00,1989-05-26 06:00:00
1642,1989143N17090,1989-05-24 09:00:00,1989-05-25 09:00:00,1989-05-25 15:00:00,1989-05-25 21:00:00,1989-05-26 09:00:00
1643,1989143N17090,1989-05-24 12:00:00,1989-05-25 12:00:00,1989-05-25 18:00:00,1989-05-26 00:00:00,1989-05-26 12:00:00
1644,1989143N17090,1989-05-24 15:00:00,1989-05-25 15:00:00,1989-05-25 21:00:00,1989-05-26 03:00:00,1989-05-26 15:00:00
1645,1989143N17090,1989-05-24 18:00:00,1989-05-25 18:00:00,1989-05-26 00:00:00,1989-05-26 06:00:00,1989-05-26 18:00:00
1646,1989143N17090,1989-05-24 21:00:00,1989-05-25 21:00:00,1989-05-26 03:00:00,1989-05-26 09:00:00,1989-05-26 21:00:00
1647,1989143N17090,1989-05-25 00:00:00,1989-05-26 00:00:00,1989-05-26 06:00:00,1989-05-26 12:00:00,1989-05-27 00:00:00
1648,1989143N17090,1989-05-25 03:00:00,1989-05-26 03:00:00,1989-05-26 09:00:00,1989-05-26 15:00:00,1989-05-27 03:00:00
1649,1989143N17090,1989-05-25 06:00:00,1989-05-26 06:00:00,1989-05-26 12:00:00,1989-05-26 18:00:00,1989-05-27 06:00:00
1650,1989159N17072,1989-06-07 18:00:00,1989-06-08 18:00:00,1989-06-09 00:00:00,1989-06-09 06:00:00,1989-06-09 18:00:00
1651,1989159N17072,1989-06-07 21:00:00,1989-06-08 21:00:00,1989-06-09 03:00:00,1989-06-09 09:00:00,1989-06-09 21:00:00
1652,1989159N17072,1989-06-08 00:00:00,1989-06-09 00:00:00,1989-06-09 06:00:00,1989-06-09 12:00:00,1989-06-10 00:00:00
1653,1989159N17072,1989-06-08 03:00:00,1989-06-09 03:00:00,1989-06-09 09:00:00,1989-06-09 15:00:00,1989-06-10 03:00:00
1654,1989159N17072,1989-06-08 06:00:00,1989-06-09 06:00:00,1989-06-09 12:00:00,1989-06-09 18:00:00,1989-06-10 06:00:00
1655,1989159N17072,1989-06-08 09:00:00,1989-06-09 09:00:00,1989-06-09 15:00:00,1989-06-09 21:00:00,1989-06-10 09:00:00
1656,1989159N17072,1989-06-08 12:00:00,1989-06-09 12:00:00,1989-06-09 18:00:00,1989-06-10 00:00:00,1989-06-10 12:00:00
1657,1989159N17072,1989-06-08 15:00:00,1989-06-09 15:00:00,1989-06-09 21:00:00,1989-06-10 03:00:00,1989-06-10 15:00:00
1658,1989159N17072,1989-06-08 18:00:00,1989-06-09 18:00:00,1989-06-10 00:00:00,1989-06-10 06:00:00,1989-06-10 18:00:00
1659,1989159N17072,1989-06-08 21:00:00,1989-06-09 21:00:00,1989-06-10 03:00:00,1989-06-10 09:00:00,1989-06-10 21:00:00
1660,1989159N17072,1989-06-09 00:00:00,1989-06-10 00:00:00,1989-06-10 06:00:00,1989-06-10 12:00:00,1989-06-11 00:00:00
1661,1989159N17072,1989-06-09 03:00:00,1989-06-10 03:00:00,1989-06-10 09:00:00,1989-06-10 15:00:00,1989-06-11 03:00:00
1662,1989159N17072,1989-06-09 06:00:00,1989-06-10 06:00:00,1989-06-10 12:00:00,1989-06-10 18:00:00,1989-06-11 06:00:00
1663,1989159N17072,1989-06-09 09:00:00,1989-06-10 09:00:00,1989-06-10 15:00:00,1989-06-10 21:00:00,1989-06-11 09:00:00
1664,1989159N17072,1989-06-09 12:00:00,1989-06-10 12:00:00,1989-06-10 18:00:00,1989-06-11 00:00:00,1989-06-11 12:00:00
1665,1989159N17072,1989-06-09 15:00:00,1989-06-10 15:00:00,1989-06-10 21:00:00,1989-06-11 03:00:00,1989-06-11 15:00:00
1666,1989159N17072,1989-06-09 18:00:00,1989-06-10 18:00:00,1989-06-11 00:00:00,1989-06-11 06:00:00,1989-06-11 18:00:00
1667,1989159N17072,1989-06-09 21:00:00,1989-06-10 21:00:00,1989-06-11 03:00:00,1989-06-11 09:00:00,1989-06-11 21:00:00
1668,1989159N17072,1989-06-10 00:00:00,1989-06-11 00:00:00,1989-06-11 06:00:00,1989-06-11 12:00:00,1989-06-12 00:00:00
1669,1989159N17072,1989-06-10 03:00:00,1989-06-11 03:00:00,1989-06-11 09:00:00,1989-06-11 15:00:00,1989-06-12 03:00:00
1670,1989159N17072,1989-06-10 06:00:00,1989-06-11 06:00:00,1989-06-11 12:00:00,1989-06-11 18:00:00,1989-06-12 06:00:00
1671,1989159N17072,1989-06-10 09:00:00,1989-06-11 09:00:00,1989-06-11 15:00:00,1989-06-11 21:00:00,1989-06-12 09:00:00
1672,1989159N17072,1989-06-10 12:00:00,1989-06-11 12:00:00,1989-06-11 18:00:00,1989-06-12 00:00:00,1989-06-12 12:00:00
1673,1989159N17072,1989-06-10 15:00:00,1989-06-11 15:00:00,1989-06-11 21:00:00,1989-06-12 03:00:00,1989-06-12 15:00:00
1674,1989159N17072,1989-06-10 18:00:00,1989-06-11 18:00:00,1989-06-12 00:00:00,1989-06-12 06:00:00,1989-06-12 18:00:00
1675,1989159N17072,1989-06-10 21:00:00,1989-06-11 21:00:00,1989-06-12 03:00:00,1989-06-12 09:00:00,1989-06-12 21:00:00
1676,1989159N17072,1989-06-11 00:00:00,1989-06-12 00:00:00,1989-06-12 06:00:00,1989-06-12 12:00:00,1989-06-13 00:00:00
1677,1989159N17072,1989-06-11 03:00:00,1989-06-12 03:00:00,1989-06-12 09:00:00,1989-06-12 15:00:00,1989-06-13 03:00:00
1678,1989159N17072,1989-06-11 06:00:00,1989-06-12 06:00:00,1989-06-12 12:00:00,1989-06-12 18:00:00,1989-06-13 06:00:00
1679,1989163N20088,1989-06-12 03:00:00,1989-06-13 03:00:00,1989-06-13 09:00:00,1989-06-13 15:00:00,1989-06-14 03:00:00
1680,1989203N18086,1989-07-22 03:00:00,1989-07-23 03:00:00,1989-07-23 09:00:00,1989-07-23 15:00:00,1989-07-24 03:00:00
1681,1989203N18086,1989-07-22 06:00:00,1989-07-23 06:00:00,1989-07-23 12:00:00,1989-07-23 18:00:00,1989-07-24 06:00:00
1682,1989203N18086,1989-07-22 09:00:00,1989-07-23 09:00:00,1989-07-23 15:00:00,1989-07-23 21:00:00,1989-07-24 09:00:00
1683,1989203N18086,1989-07-22 12:00:00,1989-07-23 12:00:00,1989-07-23 18:00:00,1989-07-24 00:00:00,1989-07-24 12:00:00
1684,1989203N18086,1989-07-22 15:00:00,1989-07-23 15:00:00,1989-07-23 21:00:00,1989-07-24 03:00:00,1989-07-24 15:00:00
1685,1989203N18086,1989-07-22 18:00:00,1989-07-23 18:00:00,1989-07-24 00:00:00,1989-07-24 06:00:00,1989-07-24 18:00:00
1686,1989203N18086,1989-07-22 21:00:00,1989-07-23 21:00:00,1989-07-24 03:00:00,1989-07-24 09:00:00,1989-07-24 21:00:00
1687,1989203N18086,1989-07-23 00:00:00,1989-07-24 00:00:00,1989-07-24 06:00:00,1989-07-24 12:00:00,1989-07-25 00:00:00
1688,1989203N18086,1989-07-23 03:00:00,1989-07-24 03:00:00,1989-07-24 09:00:00,1989-07-24 15:00:00,1989-07-25 03:00:00
1689,1989203N18086,1989-07-23 06:00:00,1989-07-24 06:00:00,1989-07-24 12:00:00,1989-07-24 18:00:00,1989-07-25 06:00:00
1690,1989203N18086,1989-07-23 09:00:00,1989-07-24 09:00:00,1989-07-24 15:00:00,1989-07-24 21:00:00,1989-07-25 09:00:00
1691,1989203N18086,1989-07-23 12:00:00,1989-07-24 12:00:00,1989-07-24 18:00:00,1989-07-25 00:00:00,1989-07-25 12:00:00
1692,1989305N07105,1989-10-31 12:00:00,1989-11-01 12:00:00,1989-11-01 18:00:00,1989-11-02 00:00:00,1989-11-02 12:00:00
1693,1989305N07105,1989-10-31 15:00:00,1989-11-01 15:00:00,1989-11-01 21:00:00,1989-11-02 03:00:00,1989-11-02 15:00:00
1694,1989305N07105,1989-10-31 18:00:00,1989-11-01 18:00:00,1989-11-02 00:00:00,1989-11-02 06:00:00,1989-11-02 18:00:00
1695,1989305N07105,1989-10-31 21:00:00,1989-11-01 21:00:00,1989-11-02 03:00:00,1989-11-02 09:00:00,1989-11-02 21:00:00
1696,1989305N07105,1989-11-01 00:00:00,1989-11-02 00:00:00,1989-11-02 06:00:00,1989-11-02 12:00:00,1989-11-03 00:00:00
1697,1989305N07105,1989-11-01 03:00:00,1989-11-02 03:00:00,1989-11-02 09:00:00,1989-11-02 15:00:00,1989-11-03 03:00:00
1698,1989305N07105,1989-11-01 06:00:00,1989-11-02 06:00:00,1989-11-02 12:00:00,1989-11-02 18:00:00,1989-11-03 06:00:00
1699,1989305N07105,1989-11-01 09:00:00,1989-11-02 09:00:00,1989-11-02 15:00:00,1989-11-02 21:00:00,1989-11-03 09:00:00
1700,1989305N07105,1989-11-01 12:00:00,1989-11-02 12:00:00,1989-11-02 18:00:00,1989-11-03 00:00:00,1989-11-03 12:00:00
1701,1989305N07105,1989-11-01 15:00:00,1989-11-02 15:00:00,1989-11-02 21:00:00,1989-11-03 03:00:00,1989-11-03 15:00:00
1702,1989305N07105,1989-11-01 18:00:00,1989-11-02 18:00:00,1989-11-03 00:00:00,1989-11-03 06:00:00,1989-11-03 18:00:00
1703,1989305N07105,1989-11-01 21:00:00,1989-11-02 21:00:00,1989-11-03 03:00:00,1989-11-03 09:00:00,1989-11-03 21:00:00
1704,1989305N07105,1989-11-02 00:00:00,1989-11-03 00:00:00,1989-11-03 06:00:00,1989-11-03 12:00:00,1989-11-04 00:00:00
1705,1989305N07105,1989-11-02 03:00:00,1989-11-03 03:00:00,1989-11-03 09:00:00,1989-11-03 15:00:00,1989-11-04 03:00:00
1706,1989305N07105,1989-11-02 06:00:00,1989-11-03 06:00:00,1989-11-03 12:00:00,1989-11-03 18:00:00,1989-11-04 06:00:00
1707,1989305N07105,1989-11-02 09:00:00,1989-11-03 09:00:00,1989-11-03 15:00:00,1989-11-03 21:00:00,1989-11-04 09:00:00
1708,1989305N07105,1989-11-02 12:00:00,1989-11-03 12:00:00,1989-11-03 18:00:00,1989-11-04 00:00:00,1989-11-04 12:00:00
1709,1989305N07105,1989-11-02 15:00:00,1989-11-03 15:00:00,1989-11-03 21:00:00,1989-11-04 03:00:00,1989-11-04 15:00:00
1710,1989305N07105,1989-11-02 18:00:00,1989-11-03 18:00:00,1989-11-04 00:00:00,1989-11-04 06:00:00,1989-11-04 18:00:00
1711,1989305N07105,1989-11-02 21:00:00,1989-11-03 21:00:00,1989-11-04 03:00:00,1989-11-04 09:00:00,1989-11-04 21:00:00
1712,1989305N07105,1989-11-03 00:00:00,1989-11-04 00:00:00,1989-11-04 06:00:00,1989-11-04 12:00:00,1989-11-05 00:00:00
1713,1989305N07105,1989-11-03 03:00:00,1989-11-04 03:00:00,1989-11-04 09:00:00,1989-11-04 15:00:00,1989-11-05 03:00:00
1714,1989305N07105,1989-11-03 06:00:00,1989-11-04 06:00:00,1989-11-04 12:00:00,1989-11-04 18:00:00,1989-11-05 06:00:00
1715,1989305N07105,1989-11-03 09:00:00,1989-11-04 09:00:00,1989-11-04 15:00:00,1989-11-04 21:00:00,1989-11-05 09:00:00
1716,1989305N07105,1989-11-03 12:00:00,1989-11-04 12:00:00,1989-11-04 18:00:00,1989-11-05 00:00:00,1989-11-05 12:00:00
1717,1989305N07105,1989-11-03 15:00:00,1989-11-04 15:00:00,1989-11-04 21:00:00,1989-11-05 03:00:00,1989-11-05 15:00:00
1718,1989305N07105,1989-11-03 18:00:00,1989-11-04 18:00:00,1989-11-05 00:00:00,1989-11-05 06:00:00,1989-11-05 18:00:00
1719,1989305N07105,1989-11-03 21:00:00,1989-11-04 21:00:00,1989-11-05 03:00:00,1989-11-05 09:00:00,1989-11-05 21:00:00
1720,1989305N07105,1989-11-04 00:00:00,1989-11-05 00:00:00,1989-11-05 06:00:00,1989-11-05 12:00:00,1989-11-06 00:00:00
1721,1989305N07105,1989-11-04 03:00:00,1989-11-05 03:00:00,1989-11-05 09:00:00,1989-11-05 15:00:00,1989-11-06 03:00:00
1722,1989305N07105,1989-11-04 06:00:00,1989-11-05 06:00:00,1989-11-05 12:00:00,1989-11-05 18:00:00,1989-11-06 06:00:00
1723,1989305N07105,1989-11-04 09:00:00,1989-11-05 09:00:00,1989-11-05 15:00:00,1989-11-05 21:00:00,1989-11-06 09:00:00
1724,1989305N07105,1989-11-04 12:00:00,1989-11-05 12:00:00,1989-11-05 18:00:00,1989-11-06 00:00:00,1989-11-06 12:00:00
1725,1989305N07105,1989-11-04 15:00:00,1989-11-05 15:00:00,1989-11-05 21:00:00,1989-11-06 03:00:00,1989-11-06 15:00:00
1726,1989305N07105,1989-11-04 18:00:00,1989-11-05 18:00:00,1989-11-06 00:00:00,1989-11-06 06:00:00,1989-11-06 18:00:00
1727,1989305N07105,1989-11-04 21:00:00,1989-11-05 21:00:00,1989-11-06 03:00:00,1989-11-06 09:00:00,1989-11-06 21:00:00
1728,1989305N07105,1989-11-05 00:00:00,1989-11-06 00:00:00,1989-11-06 06:00:00,1989-11-06 12:00:00,1989-11-07 00:00:00
1729,1989305N07105,1989-11-05 03:00:00,1989-11-06 03:00:00,1989-11-06 09:00:00,1989-11-06 15:00:00,1989-11-07 03:00:00
1730,1989305N07105,1989-11-05 06:00:00,1989-11-06 06:00:00,1989-11-06 12:00:00,1989-11-06 18:00:00,1989-11-07 06:00:00
1731,1989305N07105,1989-11-05 09:00:00,1989-11-06 09:00:00,1989-11-06 15:00:00,1989-11-06 21:00:00,1989-11-07 09:00:00
1732,1989305N07105,1989-11-05 12:00:00,1989-11-06 12:00:00,1989-11-06 18:00:00,1989-11-07 00:00:00,1989-11-07 12:00:00
1733,1989305N07105,1989-11-05 15:00:00,1989-11-06 15:00:00,1989-11-06 21:00:00,1989-11-07 03:00:00,1989-11-07 15:00:00
1734,1989305N07105,1989-11-05 18:00:00,1989-11-06 18:00:00,1989-11-07 00:00:00,1989-11-07 06:00:00,1989-11-07 18:00:00
1735,1989305N07105,1989-11-05 21:00:00,1989-11-06 21:00:00,1989-11-07 03:00:00,1989-11-07 09:00:00,1989-11-07 21:00:00
1736,1989305N07105,1989-11-06 00:00:00,1989-11-07 00:00:00,1989-11-07 06:00:00,1989-11-07 12:00:00,1989-11-08 00:00:00
1737,1989305N07105,1989-11-06 03:00:00,1989-11-07 03:00:00,1989-11-07 09:00:00,1989-11-07 15:00:00,1989-11-08 03:00:00
1738,1989305N07105,1989-11-06 06:00:00,1989-11-07 06:00:00,1989-11-07 12:00:00,1989-11-07 18:00:00,1989-11-08 06:00:00
1739,1989305N07105,1989-11-06 09:00:00,1989-11-07 09:00:00,1989-11-07 15:00:00,1989-11-07 21:00:00,1989-11-08 09:00:00
1740,1989305N07105,1989-11-06 12:00:00,1989-11-07 12:00:00,1989-11-07 18:00:00,1989-11-08 00:00:00,1989-11-08 12:00:00
1741,1989305N07105,1989-11-06 15:00:00,1989-11-07 15:00:00,1989-11-07 21:00:00,1989-11-08 03:00:00,1989-11-08 15:00:00
1742,1989305N07105,1989-11-06 18:00:00,1989-11-07 18:00:00,1989-11-08 00:00:00,1989-11-08 06:00:00,1989-11-08 18:00:00
1743,1989305N07105,1989-11-06 21:00:00,1989-11-07 21:00:00,1989-11-08 03:00:00,1989-11-08 09:00:00,1989-11-08 21:00:00
1744,1989305N07105,1989-11-07 00:00:00,1989-11-08 00:00:00,1989-11-08 06:00:00,1989-11-08 12:00:00,1989-11-09 00:00:00
1745,1989305N07105,1989-11-07 03:00:00,1989-11-08 03:00:00,1989-11-08 09:00:00,1989-11-08 15:00:00,1989-11-09 03:00:00
1746,1989305N07105,1989-11-07 06:00:00,1989-11-08 06:00:00,1989-11-08 12:00:00,1989-11-08 18:00:00,1989-11-09 06:00:00
1747,1989305N07105,1989-11-07 09:00:00,1989-11-08 09:00:00,1989-11-08 15:00:00,1989-11-08 21:00:00,1989-11-09 09:00:00
1748,1989305N07105,1989-11-07 12:00:00,1989-11-08 12:00:00,1989-11-08 18:00:00,1989-11-09 00:00:00,1989-11-09 12:00:00
1749,1989305N07105,1989-11-07 15:00:00,1989-11-08 15:00:00,1989-11-08 21:00:00,1989-11-09 03:00:00,1989-11-09 15:00:00
1750,1989305N07105,1989-11-07 18:00:00,1989-11-08 18:00:00,1989-11-09 00:00:00,1989-11-09 06:00:00,1989-11-09 18:00:00
1751,1989305N07105,1989-11-07 21:00:00,1989-11-08 21:00:00,1989-11-09 03:00:00,1989-11-09 09:00:00,1989-11-09 21:00:00
1752,1989305N07105,1989-11-08 00:00:00,1989-11-09 00:00:00,1989-11-09 06:00:00,1989-11-09 12:00:00,1989-11-10 00:00:00
1753,1989305N07105,1989-11-08 03:00:00,1989-11-09 03:00:00,1989-11-09 09:00:00,1989-11-09 15:00:00,1989-11-10 03:00:00
1754,1989305N07105,1989-11-08 06:00:00,1989-11-09 06:00:00,1989-11-09 12:00:00,1989-11-09 18:00:00,1989-11-10 06:00:00
1755,1989321N11085,1989-11-16 12:00:00,1989-11-17 12:00:00,1989-11-17 18:00:00,1989-11-18 00:00:00,1989-11-18 12:00:00
1756,1989321N11085,1989-11-16 15:00:00,1989-11-17 15:00:00,1989-11-17 21:00:00,1989-11-18 03:00:00,1989-11-18 15:00:00
1757,1989321N11085,1989-11-16 18:00:00,1989-11-17 18:00:00,1989-11-18 00:00:00,1989-11-18 06:00:00,1989-11-18 18:00:00
1758,1989321N11085,1989-11-16 21:00:00,1989-11-17 21:00:00,1989-11-18 03:00:00,1989-11-18 09:00:00,1989-11-18 21:00:00
1759,1989321N11085,1989-11-17 00:00:00,1989-11-18 00:00:00,1989-11-18 06:00:00,1989-11-18 12:00:00,1989-11-19 00:00:00
1760,1989321N11085,1989-11-17 03:00:00,1989-11-18 03:00:00,1989-11-18 09:00:00,1989-11-18 15:00:00,1989-11-19 03:00:00
1761,1989321N11085,1989-11-17 06:00:00,1989-11-18 06:00:00,1989-11-18 12:00:00,1989-11-18 18:00:00,1989-11-19 06:00:00
1762,1989321N11085,1989-11-17 09:00:00,1989-11-18 09:00:00,1989-11-18 15:00:00,1989-11-18 21:00:00,1989-11-19 09:00:00
1763,1989321N11085,1989-11-17 12:00:00,1989-11-18 12:00:00,1989-11-18 18:00:00,1989-11-19 00:00:00,1989-11-19 12:00:00
